ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,Firm,Year,Half,Time,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,ROA,Total_Assets,Total_Revenue,Total_Liabilities,Net_Income,Size,Leverage,Growth
TEN,US8803491054,US,TEN,2023,H1,20231,4.1,2.4,0.05,6.172868984381495,3308.575,860.4,1785.656,204.234,8.104272862078359,0.5397054623213922,6.757397397393575
TEN,US88037EAB74,US,TEN,2023,H1,20231,4.1,2.4,5.7,6.172868984381495,3308.575,860.4,1785.656,204.234,8.104272862078359,0.5397054623213922,6.757397397393575
TEN,US88037EAB74,US,TEN,2023,H2,20232,4.1,2.4,5.7,8.923126313505286,3364.09,889.566,1711.443,300.182,8.120912774599407,0.5087387673932623,6.790733703341477
TEN,USU88037AH63,US,TEN,2023,H2,20232,4.1,2.4,5.7,8.923126313505286,3364.09,889.566,1711.443,300.182,8.120912774599407,0.5087387673932623,6.790733703341477
TEN,USU88037AH63,US,TEN,2024,H1,20241,4.1,2.4,5.833333333333333,8.923126313505286,3364.09,889.566,1711.443,300.182,8.120912774599407,0.5087387673932623,6.790733703341477
THO,US8851601018,US,THO,2018,H1,20181,3.4,3.466666666666667,5.916666666666667,15.480491531004995,2778.665,8328.909,840.924,430.151,7.929725875516797,0.30263597806860487,9.0274877541943
THO,US8851601018,US,THO,2018,H2,20182,1.9916666666666665,2.838333333333334,5.093333333333333,15.480491531004995,2778.665,8328.909,840.924,430.151,7.929725875516797,0.30263597806860487,9.0274877541943
THO,US8851601018,US,THO,2019,H1,20191,0.05,3.3499999999999996,4.136666666666667,15.480491531004995,2778.665,8328.909,840.924,430.151,7.929725875516797,0.30263597806860487,9.0274877541943
THO,US8851601018,US,THO,2019,H2,20192,1.8333333333333333,3.3666666666666667,1.0166666666666666,2.35449644780641,5660.446,7864.758,3565.218,133.275,8.641257966679355,0.6298475420488068,8.970147045788227
THO,US8851601018,US,THO,2020,H1,20201,4.75,3.5666666666666664,5.266666666666667,2.35449644780641,5660.446,7864.758,3565.218,133.275,8.641257966679355,0.6298475420488068,8.970147045788227
THO,US8851601018,US,THO,2020,H2,20202,4.9,3.9,5.266666666666667,3.863389852827534,5771.46,8167.933,3425.891,222.974,8.660680360423656,0.5935917428172421,9.00797115706845
THO,US8851601018,US,THO,2021,H1,20211,3.2000000000000006,3.2000000000000006,5.426666666666667,3.863389852827534,5771.46,8167.933,3425.891,222.974,8.660680360423656,0.5935917428172421,9.00797115706845
THO,US8851601018,US,THO,2021,H2,20212,5.7,0.5583333333333333,6.7,9.91679100126118,6654.088,12317.38,3705.982,659.872,8.802986681618714,0.5569481497689841,9.418766552134008
THO,US8851601018,US,THO,2022,H1,20221,5.0,1.8766666666666667,6.583333333333333,9.91679100126118,6654.088,12317.38,3705.982,659.872,8.802986681618714,0.5569481497689841,9.418766552134008
THO,US8851601018,US,THO,2022,H2,20222,6.2,2.7999999999999994,7.25,15.35885159713677,7408.132,16312.525,3807.478,1137.804,8.91033359474178,0.5139592545057243,9.699688496630925
THO,US8851601018,US,THO,2023,H1,20231,4.983333333333333,2.9166666666666665,7.083333333333333,15.35885159713677,7408.132,16312.525,3807.478,1137.804,8.91033359474178,0.5139592545057243,9.699688496630925
THO,US8851601018,US,THO,2023,H2,20232,6.099999999999999,3.1,6.900000000000001,5.154658627181742,7260.83,11121.605,3277.432,374.271,8.8902494263531,0.45138530994390447,9.31664489192172
THO,US8851601018,US,THO,2024,H1,20241,6.099999999999999,3.1,6.7,5.154658627181742,7260.83,11121.605,3277.432,374.271,8.8902494263531,0.45138530994390447,9.31664489192172
THRM,US37253A1034,US,THRM,2018,H1,20181,4.4,4.7,7.050000000000001,5.217502836073107,803.047,1038.259,323.348,41.899,6.688413242744503,0.4026514014746335,6.945300550905751
THRM,US37253A1034,US,THRM,2018,H2,20182,4.466666666666667,4.5,7.5,5.217502836073107,803.047,1038.259,323.348,41.899,6.688413242744503,0.4026514014746335,6.945300550905751
THRM,US37253A1034,US,THRM,2019,H1,20191,4.433333333333334,4.4,7.1000000000000005,5.217502836073107,803.047,1038.259,323.348,41.899,6.688413242744503,0.4026514014746335,6.945300550905751
THRM,US37253A1034,US,THRM,2019,H2,20192,4.1,2.9500000000000006,7.35,5.156271910649917,727.386,971.684,254.736,37.506,6.58945728573583,0.3502074551888543,6.879030648722383
THRM,US37253A1034,US,THRM,2020,H1,20201,4.1,0.8583333333333334,7.366666666666667,5.156271910649917,727.386,971.684,254.736,37.506,6.58945728573583,0.3502074551888543,6.879030648722383
THRM,US37253A1034,US,THRM,2020,H2,20202,3.983333333333333,5.033333333333334,1.025,5.835718035780801,1022.839,913.098,436.508,59.69,6.9303373733119,0.42676120093191594,6.816843213279298
THRM,US37253A1034,US,THRM,2021,H1,20211,3.4,5.7,4.8933333333333335,5.835718035780801,1022.839,913.098,436.508,59.69,6.9303373733119,0.42676120093191594,6.816843213279298
THRM,US37253A1034,US,THRM,2021,H2,20212,3.4,5.7,6.266666666666667,9.989276661075134,935.343,1046.15,281.537,93.434,6.840913306937327,0.3009986710757444,6.95287203778526
THRM,US37253A1034,US,THRM,2022,H1,20221,3.3666666666666667,5.0,6.316666666666666,9.989276661075134,935.343,1046.15,281.537,93.434,6.840913306937327,0.3009986710757444,6.95287203778526
THRM,US37253A1034,US,THRM,2022,H2,20222,3.2999999999999994,3.2999999999999994,5.428333333333334,1.972161704187848,1239.3,1204.656,567.027,24.441,7.1223019830708285,0.4575381263616558,7.093949327989965
THRM,US37253A1034,US,THRM,2023,H1,20231,3.2999999999999994,3.2999999999999994,6.75,1.972161704187848,1239.3,1204.656,567.027,24.441,7.1223019830708285,0.4575381263616558,7.093949327989965
THRM,US37253A1034,US,THRM,2023,H2,20232,3.4,4.2,1.1916666666666669,3.2683042618467217,1234.371,1469.076,589.649,40.343,7.118316807577907,0.47769187707747507,7.292388910710367
THRM,US37253A1034,US,THRM,2024,H1,20241,3.4,4.2,0.07,3.2683042618467217,1234.371,1469.076,589.649,40.343,7.118316807577907,0.47769187707747507,7.292388910710367
TOWR,US8918261095,US,TOWR,2018,H1,20181,2.7000000000000006,4.4,6.550000000000001,4.178087341676976,1170.392,1571.853,869.478,48.9,7.065094014412561,0.7428946882753812,7.360010457166302
TOWR,US8918261095,US,TOWR,2018,H2,20182,2.5833333333333335,4.4,7.45,4.178087341676976,1170.392,1571.853,869.478,48.9,7.065094014412561,0.7428946882753812,7.360010457166302
TOWR,US8918261095,US,TOWR,2019,H1,20191,0.02,4.4,6.128333333333333,4.178087341676976,1170.392,1571.853,869.478,48.9,7.065094014412561,0.7428946882753812,7.360010457166302
TOWR,US8918261095,US,TOWR,2019,H2,20192,0.02,4.4,7.4,4.178087341676976,1170.392,1571.853,869.478,48.9,7.065094014412561,0.7428946882753812,7.360010457166302
TSLA,US83416TAB61,US,TSLA,2018,H1,20181,9.533333333333331,2.6166666666666667,4.3999999999999995,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US88160R1014,US,TSLA,2018,H1,20181,9.533333333333331,2.6166666666666667,4.3999999999999995,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US83416TAB61,US,TSLA,2018,H2,20182,9.333333333333334,1.9666666666666668,5.033333333333333,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US88160R1014,US,TSLA,2018,H2,20182,9.333333333333334,1.9666666666666668,5.033333333333333,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US83416TAB61,US,TSLA,2019,H1,20191,9.233333333333333,1.6333333333333335,4.9,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US88160R1014,US,TSLA,2019,H1,20191,9.233333333333333,1.6333333333333335,4.9,-3.2821239710777683,29739.614,21461.268,23426.01,-976.091,10.30023524077726,0.7877039022766065,9.97400510111202
TSLA,US83416TAB61,US,TSLA,2019,H2,20192,9.3,1.5,4.880000000000001,-2.5124602873881487,34309.0,24578.0,26199.0,-862.0,10.443162989406174,0.7636188755137137,10.109607012844542
TSLA,US83416TAD28,US,TSLA,2019,H2,20192,9.3,1.5,4.6,-2.5124602873881487,34309.0,24578.0,26199.0,-862.0,10.443162989406174,0.7636188755137137,10.109607012844542
TSLA,US88160R1014,US,TSLA,2019,H2,20192,9.3,1.5,4.833333333333333,-2.5124602873881487,34309.0,24578.0,26199.0,-862.0,10.443162989406174,0.7636188755137137,10.109607012844542
TSLA,US83416TAD28,US,TSLA,2020,H1,20201,9.3,1.0066666666666666,4.783333333333333,-2.5124602873881487,34309.0,24578.0,26199.0,-862.0,10.443162989406174,0.7636188755137137,10.109607012844542
TSLA,US88160R1014,US,TSLA,2020,H1,20201,9.3,1.0066666666666666,4.783333333333333,-2.5124602873881487,34309.0,24578.0,26199.0,-862.0,10.443162989406174,0.7636188755137137,10.109607012844542
TSLA,US577767AA40,US,TSLA,2020,H2,20202,9.3,0.02,3.9,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US83416TAD28,US,TSLA,2020,H2,20202,9.3,0.02,3.606666666666667,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US88160R1014,US,TSLA,2020,H2,20202,9.3,0.02,3.606666666666667,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US577767AA40,US,TSLA,2021,H1,20211,9.266666666666667,0.02,4.366666666666666,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US83417KBA51,US,TSLA,2021,H1,20211,9.266666666666667,0.02,4.366666666666666,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US88160R1014,US,TSLA,2021,H1,20211,9.266666666666667,0.02,4.366666666666666,1.3826033596686351,52148.0,31536.0,28469.0,721.0,10.86184110878267,0.5459269770652757,10.358885029392502
TSLA,US577767AA40,US,TSLA,2021,H2,20212,9.1,0.02,4.5,8.882844312822906,62131.0,53823.0,30548.0,5519.0,11.037000338212293,0.49167082454813216,10.893456164087494
TSLA,US83417KBA51,US,TSLA,2021,H2,20212,9.1,1.2533333333333332,4.85,8.882844312822906,62131.0,53823.0,30548.0,5519.0,11.037000338212293,0.49167082454813216,10.893456164087494
TSLA,US88160R1014,US,TSLA,2021,H2,20212,9.1,1.2533333333333332,4.85,8.882844312822906,62131.0,53823.0,30548.0,5519.0,11.037000338212293,0.49167082454813216,10.893456164087494
TSLA,US83417KBA51,US,TSLA,2022,H1,20221,7.598333333333333,1.5333333333333332,5.0,8.882844312822906,62131.0,53823.0,30548.0,5519.0,11.037000338212293,0.49167082454813216,10.893456164087494
TSLA,US88160R1014,US,TSLA,2022,H1,20221,7.598333333333333,1.5333333333333332,5.0,8.882844312822906,62131.0,53823.0,30548.0,5519.0,11.037000338212293,0.49167082454813216,10.893456164087494
TSLA,US83417KBA51,US,TSLA,2022,H2,20222,0.09,2.1,4.3,15.24933809419709,82338.0,81462.0,36440.0,12556.0,11.318588005497688,0.4425660084043819,11.307891932828337
TSLA,US88160R1014,US,TSLA,2022,H2,20222,0.09,2.1,4.3,15.24933809419709,82338.0,81462.0,36440.0,12556.0,11.318588005497688,0.4425660084043819,11.307891932828337
TSLA,US83417KBA51,US,TSLA,2023,H1,20231,0.09,1.4066666666666665,4.216666666666667,15.24933809419709,82338.0,81462.0,36440.0,12556.0,11.318588005497688,0.4425660084043819,11.307891932828337
TSLA,US88160R1014,US,TSLA,2023,H1,20231,0.09,1.4066666666666665,4.216666666666667,15.24933809419709,82338.0,81462.0,36440.0,12556.0,11.318588005497688,0.4425660084043819,11.307891932828337
TSLA,US83417KBA51,US,TSLA,2023,H2,20232,0.09,1.086666666666667,4.3500000000000005,14.06610516047947,106618.0,96773.0,43009.0,14997.0,11.5770076319941,0.4033934232493575,11.480123308737848
TSLA,US88160R1014,US,TSLA,2023,H2,20232,0.09,1.086666666666667,4.3500000000000005,14.06610516047947,106618.0,96773.0,43009.0,14997.0,11.5770076319941,0.4033934232493575,11.480123308737848
TSLA,US83417KBA51,US,TSLA,2024,H1,20241,0.09,1.3,2.7433333333333327,14.06610516047947,106618.0,96773.0,43009.0,14997.0,11.5770076319941,0.4033934232493575,11.480123308737848
TSLA,US88160R1014,US,TSLA,2024,H1,20241,0.09,1.3,2.7433333333333327,14.06610516047947,106618.0,96773.0,43009.0,14997.0,11.5770076319941,0.4033934232493575,11.480123308737848
VC,US92839U2069,US,VC,2018,H1,20181,5.1,3.7999999999999994,7.683333333333334,8.17140009965122,2007.0,2984.0,1425.0,164.0,7.604396348796338,0.7100149476831091,8.001019961323651
VC,US92839U2069,US,VC,2018,H2,20182,5.1499999999999995,3.7999999999999994,7.833333333333333,8.17140009965122,2007.0,2984.0,1425.0,164.0,7.604396348796338,0.7100149476831091,8.001019961323651
VC,US92839U2069,US,VC,2019,H1,20191,5.2,3.7999999999999994,7.4,8.17140009965122,2007.0,2984.0,1425.0,164.0,7.604396348796338,0.7100149476831091,8.001019961323651
VC,US92839U2069,US,VC,2019,H2,20192,4.866666666666667,3.766666666666667,7.216666666666666,3.0823425803610744,2271.0,2945.0,1676.0,70.0,7.7279755421055585,0.7380008806693087,7.987864096085687
VC,US92839U2069,US,VC,2020,H1,20201,4.2,3.7000000000000006,7.133333333333333,3.0823425803610744,2271.0,2945.0,1676.0,70.0,7.7279755421055585,0.7380008806693087,7.987864096085687
VC,US92839U2069,US,VC,2020,H2,20202,4.2,3.85,7.316666666666666,-2.4658740642888595,2271.0,2548.0,1761.0,-56.0,7.7279755421055585,0.7754293262879789,7.843064016692054
VC,US92839U2069,US,VC,2021,H1,20211,4.5,3.1,4.843333333333333,-2.4658740642888595,2271.0,2548.0,1761.0,-56.0,7.7279755421055585,0.7754293262879789,7.843064016692054
VC,US92839U2069,US,VC,2021,H2,20212,4.5,4.016666666666667,5.476666666666667,1.8352730528200536,2234.0,2773.0,1618.0,41.0,7.711548979629146,0.7242614145031334,7.927685045615778
VC,US92839U2069,US,VC,2022,H1,20221,4.5,6.2,6.566666666666666,1.8352730528200536,2234.0,2773.0,1618.0,41.0,7.711548979629146,0.7242614145031334,7.927685045615778
VC,US92839U2069,US,VC,2022,H2,20222,4.5,6.8,7.3,5.061224489795919,2450.0,3756.0,1676.0,124.0,7.803843303538772,0.6840816326530612,8.231109840328154
VC,US92839U2069,US,VC,2023,H1,20231,4.3500000000000005,5.25,5.978333333333333,5.061224489795919,2450.0,3756.0,1676.0,124.0,7.803843303538772,0.6840816326530612,8.231109840328154
VC,US92839U2069,US,VC,2023,H2,20232,4.2,3.6666666666666665,5.828333333333333,17.82178217821782,2727.0,3954.0,1604.0,486.0,7.910957382845589,0.5881921525485881,8.282483003730562
VC,US92839U2069,US,VC,2024,H1,20241,4.2,3.6,6.8,17.82178217821782,2727.0,3954.0,1604.0,486.0,7.910957382845589,0.5881921525485881,8.282483003730562
WGO,US9746371007,US,WGO,2018,H1,20181,2.3,3.6,6.7,9.731556704902523,1051.805,2016.829,517.36,102.357,6.958263014899412,0.49187824739376595,7.609281754984927
WGO,US9746371007,US,WGO,2018,H2,20182,3.033333333333333,3.3666666666666667,6.8,9.731556704902523,1051.805,2016.829,517.36,102.357,6.958263014899412,0.49187824739376595,7.609281754984927
WGO,US9746371007,US,WGO,2019,H1,20191,4.5,2.8499999999999996,7.366666666666667,9.731556704902523,1051.805,2016.829,517.36,102.357,6.958263014899412,0.49187824739376595,7.609281754984927
WGO,US9746371007,US,WGO,2019,H2,20192,4.7,2.6999999999999997,7.3,10.1245119906976,1104.231,1985.674,472.019,111.798,7.006904444080021,0.4274639998333682,7.593713682087886
WGO,US9746371007,US,WGO,2020,H1,20201,4.1499999999999995,2.4499999999999997,4.823333333333333,10.1245119906976,1104.231,1985.674,472.019,111.798,7.006904444080021,0.4274639998333682,7.593713682087886
WGO,US9746371007,US,WGO,2020,H2,20202,3.566666666666667,2.35,6.75,3.5853416583999533,1713.7,2355.533,886.234,61.442,7.446410054666804,0.5171465250627297,7.764522307806341
WGO,US9746371007,US,WGO,2021,H1,20211,4.066666666666666,2.233333333333333,5.7,3.5853416583999533,1713.7,2355.533,886.234,61.442,7.446410054666804,0.5171465250627297,7.764522307806341
WGO,US9746371007,US,WGO,2021,H2,20212,3.4,2.3,6.1000000000000005,13.666028788398146,2062.567,3629.847,1005.624,281.871,7.631706602529699,0.4875594344329178,8.196945777610281
WGO,US9746371007,US,WGO,2022,H1,20221,4.516666666666667,3.466666666666667,6.316666666666666,13.666028788398146,2062.567,3629.847,1005.624,281.871,7.631706602529699,0.4875594344329178,8.196945777610281
WGO,US9746371007,US,WGO,2022,H2,20222,5.599999999999999,4.6,6.900000000000001,16.1643129331138,2416.657,4957.73,1153.65,390.636,7.790140459172611,0.47737432329039664,8.508703253669758
WGO,US9746371007,US,WGO,2023,H1,20231,5.599999999999999,4.733333333333333,6.599999999999999,16.1643129331138,2416.657,4957.73,1153.65,390.636,7.790140459172611,0.47737432329039664,8.508703253669758
WGO,US9746371007,US,WGO,2023,H2,20232,5.599999999999999,4.7,6.599999999999999,8.87600723565203,2432.4,3490.7,1064.3,215.9,7.796633703245955,0.4375513895740832,8.157857568150288
WGO,US9746371007,US,WGO,2024,H1,20241,5.599999999999999,4.7,6.599999999999999,8.87600723565203,2432.4,3490.7,1064.3,215.9,7.796633703245955,0.4375513895740832,8.157857568150288
WKHS,US98138J2069,US,WKHS,2021,H1,20211,8.4,0.04,3.008,11.031046159780692,632.542,1.393,237.338,69.776,6.449746621559139,0.37521302933243955,0.3314596947976687
WKHS,US98138J2069,US,WKHS,2021,H2,20212,8.4,0.04,3.5,-175.9212585309833,228.139,0.248,53.446,-401.345,5.429955092316717,0.23426945853185993,-1.3943265328171548
WKHS,US98138J2069,US,WKHS,2022,H1,20221,8.4,0.7333333333333334,3.8,-175.9212585309833,228.139,0.248,53.446,-401.345,5.429955092316717,0.23426945853185993,-1.3943265328171548
WKHS,US98138J2069,US,WKHS,2022,H2,20222,8.316666666666668,2.516666666666667,5.116666666666667,-64.17462871151679,182.742,5.023,74.155,-117.274,5.208075322021911,0.40579067756728066,1.6140273647679075
WKHS,US98138J2069,US,WKHS,2023,H1,20231,8.3,2.7000000000000006,5.066666666666666,-64.17462871151679,182.742,5.023,74.155,-117.274,5.208075322021911,0.40579067756728066,1.6140273647679075
WKHS,US98138J2069,US,WKHS,2023,H2,20232,8.3,2.7000000000000006,4.833333333333333,-87.46709017116639,141.675,13.095,58.563,-123.919,4.953535702055683,0.413361566966649,2.572230477959675
WKHS,US98138J2069,US,WKHS,2024,H1,20241,8.3,2.7000000000000006,4.5,-87.46709017116639,141.675,13.095,58.563,-123.919,4.953535702055683,0.413361566966649,2.572230477959675
XPEL,US98379L1008,US,XPEL,2021,H1,20211,0.02,5.4,4.732,21.80582061068702,83.84,158.924,30.457,18.282,4.428910220572732,0.363275286259542,5.0684261005264455
XPEL,US98379L1008,US,XPEL,2021,H2,20212,0.02,5.400000000000001,5.25,19.605005744806387,161.015,259.263,76.553,31.567,5.081497528346485,0.47544017638108255,5.5578429905004585
XPEL,US98379L1008,US,XPEL,2022,H1,20221,1.26,6.3500000000000005,5.083333333333333,19.605005744806387,161.015,259.263,76.553,31.567,5.081497528346485,0.47544017638108255,5.5578429905004585
XPEL,US98379L1008,US,XPEL,2022,H2,20222,2.3000000000000003,6.2,6.266666666666666,21.400792296314684,193.362,323.993,68.64,41.381,5.264564079742645,0.35498184751916095,5.7807219106206675
XPEL,US98379L1008,US,XPEL,2023,H1,20231,2.1,5.3,6.1499999999999995,21.400792296314684,193.362,323.993,68.64,41.381,5.264564079742645,0.35498184751916095,5.7807219106206675
XPEL,US98379L1008,US,XPEL,2023,H2,20232,2.1,5.383333333333334,6.166666666666667,20.948972587793257,252.041,396.293,72.052,52.8,5.52959177269017,0.28587412365448484,5.982153836654066
XPEL,US98379L1008,US,XPEL,2024,H1,20241,2.1,5.400000000000001,6.5,20.948972587793257,252.041,396.293,72.052,52.8,5.52959177269017,0.28587412365448484,5.982153836654066
1114,BMG1368B1028,HK,1114,2018,H1,20181,3.7000000000000006,4.3,3.3166666666666664,13.826434465714083,42099.856,4377.263,10275.034,5820.909,10.64779959923707,0.24406340012184363,8.38417892220321
1114,BMG1368B1028,HK,1114,2018,H2,20182,4.5,4.25,2.2383333333333333,13.826434465714083,42099.856,4377.263,10275.034,5820.909,10.64779959923707,0.24406340012184363,8.38417892220321
1114,BMG1368B1028,HK,1114,2019,H1,20191,5.3,4.2,1.805,13.826434465714083,42099.856,4377.263,10275.034,5820.909,10.64779959923707,0.24406340012184363,8.38417892220321
1114,BMG1368B1028,HK,1114,2019,H2,20192,5.5,4.1499999999999995,1.5766666666666669,13.670318280144064,49470.004,3861.949,14994.552,6762.707,10.809121785078837,0.30310391727479946,8.258927257308308
1114,BMG1368B1028,HK,1114,2020,H1,20201,5.3,4.1,1.9833333333333336,13.670318280144064,49470.004,3861.949,14994.552,6762.707,10.809121785078837,0.30310391727479946,8.258927257308308
1114,BMG1368B1028,HK,1114,2020,H2,20202,4.133333333333334,4.433333333333333,2.6166666666666667,0.0233852363014657,47974.713,3123.21,14617.583,11.219,10.778429338575569,0.3046934955087694,8.04661659805791
1114,BMG1368B1028,HK,1114,2021,H1,20211,3.5,4.6,1.35,0.0233852363014657,47974.713,3123.21,14617.583,11.219,10.778429338575569,0.3046934955087694,8.04661659805791
1114,BMG1368B1028,HK,1114,2024,H1,20241,7.1,0.02,0.255,14.02419779159026,55154.62,1121.454,3263.485,7734.993,10.917895792705195,0.059169748608548116,7.022381336623299
179,BMG5150J1577,HK,179,2020,H2,20202,3.783333333333333,5.066666666666667,3.0116666666666667,-14.266079636337889,3460.355,3070.485,1558.639,-493.657,8.1491264639447,0.4504274850412746,8.029590808559671
179,BMG5150J1577,HK,179,2021,H1,20211,3.5,5.3,0.03,-14.266079636337889,3460.355,3070.485,1558.639,-493.657,8.1491264639447,0.4504274850412746,8.029590808559671
179,BMG5150J1577,HK,179,2021,H2,20212,3.5,5.983333333333333,2.276666666666667,5.276550104020465,4018.44,3156.163,1710.407,212.035,8.298649046596923,0.42563955166681594,8.05711232828733
179,BMG5150J1577,HK,179,2022,H1,20221,3.5,6.7,3.6,5.276550104020465,4018.44,3156.163,1710.407,212.035,8.298649046596923,0.42563955166681594,8.05711232828733
179,BMG5150J1577,HK,179,2022,H2,20222,3.5,7.2,3.466666666666667,3.3731172109369094,4338.776,3446.055,1837.062,146.352,8.375347559667404,0.4234055871978641,8.144985377494459
179,BMG5150J1577,HK,179,2023,H1,20231,4.166666666666667,6.033333333333334,3.5,3.3731172109369094,4338.776,3446.055,1837.062,146.352,8.375347559667404,0.4234055871978641,8.144985377494459
179,BMG5150J1577,HK,179,2023,H2,20232,4.3,5.8,3.3333333333333335,3.847410394505545,4101.59,3646.119,1606.199,157.805,8.319129982393571,0.3916039877218347,8.201418593213937
179,BMG5150J1577,HK,179,2024,H1,20241,4.033333333333333,6.733333333333333,3.3666666666666667,3.847410394505545,4101.59,3646.119,1606.199,157.805,8.319129982393571,0.3916039877218347,8.201418593213937
600660,CNE000000230,CN,600660,2018,H1,20181,2.4,4.1,6.183333333333334,11.946751388116574,34490.439,19883.839,14300.566,4120.487,10.448437434176933,0.4146240643675194,9.897662570219401
600660,CNE000000230,CN,600660,2018,H2,20182,3.5,3.9,2.963333333333334,11.946751388116574,34490.439,19883.839,14300.566,4120.487,10.448437434176933,0.4146240643675194,9.897662570219401
600660,CNE000000230,CN,600660,2019,H1,20191,2.9233333333333333,3.8166666666666664,1.15,11.946751388116574,34490.439,19883.839,14300.566,4120.487,10.448437434176933,0.4146240643675194,9.897662570219401
600660,CNE000000230,CN,600660,2019,H2,20192,1.1933333333333334,3.5666666666666664,6.833333333333333,7.465131864293978,38826.28,20765.088,17457.198,2898.433,10.566852615921606,0.449623244874348,9.941028393956188
600660,CNE000000230,CN,600660,2020,H1,20201,0.04,3.4,6.8,7.465131864293978,38826.28,20765.088,17457.198,2898.433,10.566852615921606,0.449623244874348,9.941028393956188
600660,CNE000000230,CN,600660,2020,H2,20202,2.5466666666666664,3.4333333333333336,6.283333333333334,6.7686898360058425,38423.625,19641.289,16832.718,2600.776,10.556427783771738,0.4380825078320955,9.885389211119374
600660,CNE000000230,CN,600660,2021,H1,20211,3.7999999999999994,3.6,4.666666666666667,6.7686898360058425,38423.625,19641.289,16832.718,2600.776,10.556427783771738,0.4380825078320955,9.885389211119374
600660,CNE000000230,CN,600660,2021,H2,20212,2.3466666666666667,4.3500000000000005,4.833333333333333,7.025062959845344,44784.894,23261.134,18490.79,3146.167,10.70962617404259,0.41288006621161144,10.054539178108675
600660,CNE000000230,CN,600660,2022,H1,20221,3.5,4.683333333333334,4.9,7.025062959845344,44784.894,23261.134,18490.79,3146.167,10.70962617404259,0.41288006621161144,10.054539178108675
600660,CNE000000230,CN,600660,2022,H2,20222,3.466666666666667,5.116666666666666,5.2,9.3674025580815,50767.499,27650.979,21779.201,4755.596,10.835011645353232,0.4289988955335381,10.227416413195282
600660,CNE000000230,CN,600660,2023,H1,20231,3.2999999999999994,2.7000000000000006,5.566666666666666,9.3674025580815,50767.499,27650.979,21779.201,4755.596,10.835011645353232,0.4289988955335381,10.227416413195282
600660,CNE000000230,CN,600660,2023,H2,20232,3.3833333333333333,0.475,5.400000000000001,9.940341767277076,56630.407,32650.177,25219.085,5629.256,10.94430134608538,0.44532763114345975,10.393605555823115
600660,CNE000000230,CN,600660,2024,H1,20241,3.4,0.03,5.400000000000001,9.940341767277076,56630.407,32650.177,25219.085,5629.256,10.94430134608538,0.44532763114345975,10.393605555823115
000581,CNE0000002G5,CN,000581,2018,H1,20181,4.6,4.4,3.3499999999999996,11.468850745602117,20892.041,8262.955,4440.07,2396.077,9.947123552027938,0.21252447283633033,9.01953755072242
000581,CNE0000002G5,CN,000581,2018,H2,20182,4.6,4.4,3.75,11.468850745602117,20892.041,8262.955,4440.07,2396.077,9.947123552027938,0.21252447283633033,9.01953755072242
000581,CNE0000002G5,CN,000581,2019,H1,20191,3.8416666666666663,4.8999999999999995,3.6,11.468850745602117,20892.041,8262.955,4440.07,2396.077,9.947123552027938,0.21252447283633033,9.01953755072242
000581,CNE0000002G5,CN,000581,2019,H2,20192,1.5666666666666664,4.8999999999999995,3.9,9.466537509180514,23958.348,8354.744,6473.695,2268.026,10.084072101605267,0.270206234586792,9.030584800224942
000581,CNE0000002G5,CN,000581,2020,H1,20201,0.05,5.1000000000000005,3.733333333333333,9.466537509180514,23958.348,8354.744,6473.695,2268.026,10.084072101605267,0.270206234586792,9.030584800224942
000581,CNE0000002G5,CN,000581,2020,H2,20202,4.1499999999999995,5.3500000000000005,3.3833333333333333,10.137837448006348,27350.695,12430.431,8556.229,2772.769,10.216497218861816,0.31283406143792686,9.427902858079003
000581,CNE0000002G5,CN,000581,2021,H1,20211,6.2,5.7,1.4566666666666668,10.137837448006348,27350.695,12430.431,8556.229,2772.769,10.216497218861816,0.31283406143792686,9.427902858079003
000581,CNE0000002G5,CN,000581,2021,H2,20212,6.533333333333332,5.433333333333334,1.6866666666666663,9.207336435657426,27970.858,13184.138,8008.157,2575.371,10.238918461449504,0.28630358782701626,9.486769719327482
